0,1,2,3,4,5,6,7,8,9,10,11
21,81,872,339,199,0,0,0,0,0,0,1
1008,223,2,344,2559,382,938,2286,2,957,0,1
661,10,142,2,4,0,0,0,0,0,0,1
95,109,83,56,99,40,174,0,0,0,0,0
5,19,2287,197,3279,3280,905,2,0,0,0,2
105,6340,2,6341,609,700,16,476,119,113,0,0
172,597,30,140,23,2,6,93,1439,115,7,3
10,72,24,11,33,137,528,512,0,0,0,0
28,61,201,107,112,3281,3282,0,0,0,0,0
1510,2565,25,92,2,22,348,12,2,4,0,0
3283,8,223,283,2288,2,2894,0,0,0,0,1
115,810,25,2,22,473,64,0,0,0,0,0
669,110,11,1271,79,1821,0,0,0,0,0,0
10,63,1822,2289,3284,381,2,73,87,0,0,2
209,210,2895,7,41,110,444,2566,103,39,2,3
3,54,844,4742,152,118,4736,1261,0,0,0,1
6342,4743,269,3,6343,1355,29,813,1217,0,0,1
874,1212,115,2290,136,2,4,3,818,6,93,1
28,35,11,2,4,610,138,327,2,0,0,0
217,241,86,933,15,18,2,0,0,0,0,2
1108,1823,215,2,4,386,71,75,343,963,0,0
3,9,156,589,356,1105,2,20,0,0,0,1
4744,4745,6344,3871,546,0,0,0,0,0,0,0
3,118,120,1272,81,455,1356,0,0,0,0,1
10,510,200,195,385,362,571,255,447,444,0,1
376,1589,461,53,2567,40,199,0,0,0,0,0
5,19,582,809,356,33,968,47,2,0,0,2
3,142,164,21,170,1931,328,2568,0,0,0,1
2126,834,46,237,2,73,279,301,681,2867,0,0
3872,30,165,6345,6346,3873,3874,0,0,0,0,0
15,18,215,610,701,1009,400,1824,0,0,0,2
1010,162,2,1511,17,576,266,14,1101,10,0,3
5,19,450,1418,2291,476,365,1091,658,0,0,2
438,2,8,1095,6347,14,2896,875,67,3875,0,3
351,3,744,2,1440,66,990,3285,0,0,0,1
1824,1356,6348,37,145,664,2127,971,1357,0,0,1
5,19,296,732,552,1358,670,34,359,0,0,2
3,9,66,307,409,21,42,58,0,0,0,1
10,106,24,11,194,2,4,0,0,0,0,2
10,195,147,11,778,5,19,133,1423,0,0,2
76,113,656,49,140,2,22,23,1083,2897,1158,1
5,1825,434,1826,4746,15,57,0,0,0,0,2
21,75,50,3286,3876,111,6,7,0,0,0,3
10,61,179,15,18,3877,265,696,0,0,0,1
121,810,60,2,127,25,92,759,0,0,0,0
7,108,78,36,13,411,6350,8,3287,1109,0,3
7,150,75,406,1599,2,4,0,0,0,0,3
1600,1601,86,111,105,2,27,0,0,0,0,0
32,2,523,395,396,45,40,199,0,0,0,3
3,25,92,194,2,20,2,234,0,0,0,1
1705,622,1706,6351,4747,79,2569,0,0,0,0,0
5,595,3288,3289,839,4748,2128,3290,0,0,0,2
5,6352,4749,6353,640,6,1159,360,2570,0,0,2
54,482,62,356,73,1441,6354,2,73,1160,2,3
38,695,13,169,2,4,2,67,3878,0,0,0
1597,3879,2,2,114,899,3291,4750,0,0,0,0
3,9,66,21,275,1264,2,20,0,0,0,1
7,4751,6355,4752,152,3880,1359,8,0,0,0,3
7,86,75,406,1338,2,4,0,0,0,0,3
420,4753,3292,11,26,910,145,6356,6357,2,876,1
1602,4754,2,59,702,26,427,52,125,0,0,1
568,398,6,3,9,162,120,493,454,6358,0,1
1346,1707,1603,2556,1960,3293,1961,2898,0,0,0,2
7,41,1707,3294,1273,3881,388,2,20,0,0,3
25,4755,169,2,4,2,64,235,2,20,0,0
260,6359,358,937,119,67,93,290,429,0,0,0
7,148,463,2571,451,302,394,2,64,2,0,3
3,6360,2129,33,435,188,1962,0,0,0,0,1
6361,63,2,4,198,321,292,653,119,0,0,3
133,611,11,2,4,266,6,599,0,0,0,0
3,9,31,1804,56,81,303,6362,0,0,0,1
121,6363,283,600,382,2,173,1432,1004,623,247,3
2899,4756,2572,1218,55,3882,0,0,0,0,0,2
5,475,762,595,3288,3289,0,0,0,0,0,2
209,2,252,400,1963,2120,4723,939,6364,0,0,2
5,1604,763,764,6365,2,1964,30,3295,1827,988,2
318,1417,53,2573,2,20,178,0,0,0,0,0
3,307,23,1965,593,659,2,6,217,241,0,1
144,79,3,9,1274,2292,4757,6366,0,0,0,1
10,35,12,2,4,369,529,2,73,87,0,2
128,899,12,6367,1007,790,8,3,0,0,0,1
62,449,225,1086,6368,2,27,25,0,0,0,3
2293,1329,2900,2,1146,226,0,0,0,0,0,0
38,26,3,169,2,4,153,0,0,0,0,1
3,6369,1219,34,6370,23,0,0,0,0,0,1
3,30,1512,145,26,2,42,3210,2,0,0,1
36,280,1605,2560,2574,1094,6371,4758,2901,0,0,0
31,454,1051,3,627,2902,81,0,0,0,0,1
81,2575,56,13,3883,168,765,0,0,0,0,1
373,85,238,8,17,77,80,0,0,0,0,3
5,221,1606,4759,287,2,64,0,0,0,0,2
8,5,2903,14,4760,3296,16,4761,378,6372,320,2
525,2,187,1219,17,80,0,0,0,0,0,1
3884,2,4,449,4762,43,31,1106,2576,0,0,0
123,242,1708,30,1828,3885,861,1674,1052,6,93,0
5,19,35,216,4763,240,733,1053,0,0,0,2
4764,2265,6373,6374,3234,445,81,0,0,0,0,1
28,35,12,71,224,80,175,270,0,0,0,0
198,16,6375,53,1086,1275,257,0,0,0,0,1
212,13,500,677,1220,652,1273,2,0,0,0,0
296,732,2,36,1966,14,29,1110,2,4,175,3
1709,462,1011,95,638,45,321,6376,2,20,0,3
661,10,63,2,4,0,0,0,0,0,0,1
3,9,48,143,2294,1275,791,2295,1012,0,0,1
125,181,214,53,1967,337,2577,88,0,0,0,1
102,47,7,41,501,3,9,2296,4765,0,0,1
108,636,207,101,972,409,4691,0,0,0,0,0
10,1710,11,2,4,36,204,1422,1048,51,2,1
269,3886,594,29,632,548,984,6377,6,5,0,2
1355,157,303,1276,66,21,3887,5,3888,0,0,2
1221,377,505,17,230,14,1092,10,153,0,0,2
822,845,2297,163,183,283,2,4,0,0,0,0
95,109,83,401,816,572,174,0,0,0,0,0
29,5,840,1711,2,4,682,121,0,0,0,2
7,61,218,720,2130,0,0,0,0,0,0,3
10,195,11,54,107,1712,76,0,0,0,0,0
573,1713,2904,6378,237,39,2578,6379,0,0,0,0
3800,483,37,326,63,28,12,0,0,0,0,1
846,1054,940,104,545,2905,1222,14,48,1607,0,0
37,58,35,24,459,279,13,42,145,284,0,1
3,36,13,2298,0,0,0,0,0,0,0,1
7,35,33,2,127,143,117,445,1513,188,0,3
10,580,697,110,734,2,73,87,1139,0,0,0
3889,792,2,4,1494,629,625,2906,0,0,0,0
3,110,38,229,2,703,335,1055,0,0,0,1
3,4766,1442,877,1360,0,0,0,0,0,0,1
633,276,2131,2,993,2,14,3297,0,0,0,0
5,994,38,3890,1331,3259,6380,1013,0,0,0,2
7,1153,1608,735,4767,2299,387,1361,2,114,0,3
10,35,11,3298,3,1514,5,19,0,0,0,1
581,3,9,1968,6,1969,6381,100,429,0,0,1
36,302,11,6382,753,3,9,1362,32,1091,0,1
34,4768,16,171,2300,5,1081,152,0,0,0,2
314,85,2,8,17,80,172,3,187,688,0,1
15,18,60,224,2,4,45,68,0,0,0,2
2301,15,18,13,63,236,2,234,418,215,0,2
144,79,847,2132,1161,3,212,467,0,0,0,1
3891,1970,1223,2302,3271,1341,3263,3,9,3271,467,1
5,302,33,1790,3299,1056,1609,0,0,0,0,2
182,177,354,25,92,4769,2,59,348,0,0,0
83,859,860,1829,270,0,0,0,0,0,0,0
467,878,65,340,837,32,823,237,49,140,23,3
7,78,2579,62,2250,0,0,0,0,0,0,3
5,118,469,163,15,14,363,532,0,0,0,2
4770,723,911,216,2303,3300,6383,0,0,0,0,0
1515,53,2580,269,105,40,174,0,0,0,0,3
5,6384,1781,208,128,0,0,0,0,0,0,2
198,16,4771,462,3892,30,1505,779,322,8,5,2
179,461,53,3302,2907,6,139,786,0,0,0,3
145,118,3303,444,3812,554,71,38,0,0,0,1
43,273,110,524,423,24,555,5,55,0,0,2
7,41,1363,97,457,2,1714,506,2304,0,0,3
251,222,4772,1516,16,2305,960,867,0,0,0,0
184,689,40,174,120,435,0,0,0,0,0,0
10,147,11,6385,1057,556,1782,3,9,0,0,1
36,13,430,138,3893,104,695,0,0,0,0,0
261,583,970,3,6386,2,612,171,1277,0,0,1
3,6387,106,621,6388,0,0,0,0,0,0,1
42,6389,2,4,6390,145,4773,682,6391,1485,0,1
57,207,39,6392,1443,2306,0,0,0,0,0,0
3,9,1971,6393,2307,3304,2908,0,0,0,0,1
173,3305,4774,991,2581,1972,13,0,0,0,0,0
24,736,1412,39,1192,1193,0,0,0,0,0,0
1044,1014,553,162,38,26,1830,0,0,0,0,1
157,6394,2,2,932,4775,34,81,0,0,0,1
537,25,29,51,2,434,64,2,0,0,0,0
5,19,371,103,1831,315,2,484,0,0,0,2
3,9,106,164,21,75,328,1675,0,0,0,1
3,9,205,2,20,2308,1224,0,0,0,0,1
69,737,389,2,4,1517,308,319,0,0,0,1
2309,35,33,39,1041,29,16,4776,6395,13,0,1
559,1225,331,1939,47,4777,39,0,0,0,0,0
941,562,3,1220,1973,1518,14,583,6396,193,0,1
3,37,683,2522,1701,1162,0,0,0,0,0,1
126,253,555,2,20,6397,1364,125,2,0,0,1
5,510,431,189,429,221,333,40,180,0,0,2
62,342,4778,28,2582,3306,1715,0,0,0,0,0
25,92,1513,169,2,4,348,2,22,0,0,0
90,39,142,2,4,2,6398,348,0,0,0,0
309,330,2,6399,132,4751,6,131,0,0,0,0
239,471,4779,1278,1005,3894,13,0,0,0,0,0
5,19,1832,594,23,6,973,0,0,0,0,2
599,46,12,412,477,6400,430,138,0,0,0,0
3,788,360,38,1833,2,1974,1716,0,0,0,1
23,2,8,2133,485,956,159,0,0,0,0,2
10,61,12,15,18,2,236,76,5,19,63,2
28,195,11,14,107,112,731,486,0,0,0,0
4780,6401,2554,1717,1052,469,601,0,0,0,0,0
5,189,1196,200,14,48,2909,2910,0,0,0,2
580,697,425,652,3,14,6402,4781,813,0,0,1
3,72,146,248,21,413,1799,1718,1610,0,0,1
538,53,2583,88,52,522,117,0,0,0,0,1
641,14,1226,427,1436,773,774,853,838,4782,0,0
70,7,107,112,863,0,0,0,0,0,0,3
220,974,2584,518,1485,3,0,0,0,0,0,1
255,447,250,3307,2,53,2310,2,0,0,0,0
268,1594,5,2911,2,4,434,64,0,0,0,2
3,782,651,3895,4783,2,400,684,6403,0,0,1
399,2,8,6404,1672,1416,23,859,860,0,0,1
10,2912,1444,476,200,385,684,3896,141,76,0,1
1223,35,11,2,4,14,33,594,38,6405,3897,1
3,782,3898,21,143,156,0,0,0,0,0,1
10,545,2134,530,1163,824,11,1096,63,2,4,0
6406,6407,2913,35,12,2,4,2,87,0,0,0
7,6408,912,502,4784,65,1445,0,0,0,0,3
2311,879,602,53,1202,496,3,0,0,0,0,1
273,420,6409,55,5,6,2585,3899,6410,101,0,2
51,2,477,1519,349,55,0,0,0,0,0,2
2586,190,36,1834,1164,269,1279,105,0,0,0,0
3,72,164,21,139,3308,4785,0,0,0,0,1
1227,998,225,854,111,1975,3,4786,39,0,0,1
655,6411,1520,987,704,13,0,0,0,0,0,0
14,833,2587,1228,5,311,2,4,0,0,0,2
2312,2272,1948,3309,6,65,16,522,283,0,0,3
3,6,118,1611,165,143,156,0,0,0,0,1
3,86,42,58,848,1408,2588,3900,56,0,0,1
376,49,1046,3293,1499,662,3862,0,0,0,0,0
313,793,171,104,2313,2314,1222,0,0,0,0,0
322,781,83,2,1365,153,0,0,0,0,0,0
3,30,396,26,2,2251,1099,880,0,0,0,1
3,9,1036,2,27,738,541,94,151,1111,0,1
3,72,146,248,21,411,79,188,1612,0,0,1
306,82,221,17,24,0,0,0,0,0,0,3
36,204,1422,673,1782,3,9,670,34,359,0,1
294,47,416,156,63,825,847,451,83,1337,0,1
366,2914,11,58,2915,705,0,0,0,0,0,1
538,358,790,34,69,639,6,70,0,0,0,1
5,19,2916,2,59,2315,15,18,348,11,2,2
5,19,557,913,682,311,503,86,295,185,640,2
133,1364,162,33,16,526,118,6412,2589,71,0,1
52,305,584,2917,780,31,0,0,0,0,0,0
3,142,2,4,3310,179,14,1051,0,0,0,1
7,148,4787,881,34,188,1366,0,0,0,0,3
849,2,252,1835,6413,882,171,32,3901,0,0,2
70,3,84,8,94,151,1111,6414,0,0,0,1
399,4788,1015,1949,2,0,0,0,0,0,0,0
98,15,18,166,12,2,4,45,68,0,0,2
305,303,31,3902,1229,775,2918,0,0,0,0,0
31,1206,3,4789,12,736,26,129,1280,24,0,1
1057,556,222,332,558,2131,6415,313,0,0,0,0
268,493,169,2,4,283,6,95,591,0,0,0
3,207,4654,43,466,16,274,429,0,0,0,1
286,644,60,149,92,2,27,464,0,0,0,0
3311,475,163,57,1790,2135,0,0,0,0,0,0
15,18,166,52,47,12,68,0,0,0,0,2
880,843,1613,284,2,4,229,300,175,283,2,0
136,414,863,2590,134,5,0,0,0,0,0,2
123,242,205,44,246,497,894,1135,2,20,0,0
10,11,2,4,61,24,390,2,73,87,0,0
5,6416,1346,1585,0,0,0,0,0,0,0,2
3,493,1493,1098,1446,595,883,367,0,0,0,1
123,2912,106,12,14,645,191,967,0,0,0,0
7,1281,618,17,52,321,292,0,0,0,0,3
3,4790,1701,625,6417,89,122,0,0,0,0,1
7,65,340,86,295,185,29,14,287,0,0,3
417,2852,2844,13,40,24,0,0,0,0,0,1
1095,1521,1614,39,244,1101,388,2,226,0,0,0
1165,5,643,2,22,21,5,3903,3904,0,0,2
32,413,2591,4791,10,4792,2,2316,0,0,0,0
5,1016,135,2,27,564,0,0,0,0,0,2
78,357,448,653,2,1441,620,88,0,0,0,0
10,61,1943,14,1595,2,1145,2534,51,333,0,1
277,259,3905,207,3906,1417,2317,2318,88,0,0,1
325,529,2592,29,486,100,21,96,3,0,0,1
6418,1281,821,273,4793,55,0,0,0,0,0,2
580,84,5,19,2593,1411,882,2,363,57,0,2
3,850,2,4,1940,914,16,181,214,0,0,1
1792,110,2,1447,1615,3907,2256,1200,2,550,0,1
3,4794,3312,2,22,2136,907,0,0,0,0,1
99,95,109,331,2594,40,227,0,0,0,0,0
144,79,3,9,123,242,212,500,0,0,0,1
3,9,162,2,379,3908,625,6419,1282,2137,0,1
3,281,282,21,328,4795,4796,4797,2,59,0,1
580,697,110,129,38,26,13,2,0,0,0,1
5,6420,3909,390,384,6,65,340,0,0,0,2
287,5,19,6421,1112,11,6,50,0,0,0,2
121,71,1976,133,33,2,20,1058,1141,0,0,3
5,19,23,776,144,45,319,0,0,0,0,2
5,19,11,880,2919,3910,244,4798,766,0,0,2
5,19,4799,2,127,33,2138,55,0,0,0,2
26,6422,2,4,1977,168,2319,6423,559,506,0,1
260,3276,2139,155,504,317,564,0,0,0,0,0
3,150,37,42,2,4,96,0,0,0,0,1
3,9,72,74,85,99,4800,1616,0,0,0,1
31,6,326,49,2878,52,14,12,28,0,0,1
10,61,11,1836,2875,361,749,329,794,144,0,1
3,9,6424,2,22,2920,6425,1166,3911,0,0,1
542,26,13,1435,266,15,71,381,88,0,0,1
5,220,320,1059,30,6426,176,0,0,0,0,2
1057,556,1576,216,1617,1618,218,4801,0,0,0,3
3,49,3912,480,187,553,310,139,0,0,0,1
43,358,700,6,31,16,386,274,3,0,0,1
3,400,16,1448,42,1097,94,842,2294,2595,163,1
3,9,215,14,398,4802,4803,120,56,0,0,1
353,53,726,300,202,2,4,291,7,148,0,3
5,4804,6427,16,55,175,2,32,2596,2921,0,2
540,380,135,1978,1979,6428,0,0,0,0,0,0
5,19,610,1113,4805,1283,2,20,2,0,0,2
258,757,361,749,3,9,1284,1060,34,0,0,1
870,3313,25,92,2,127,348,11,2,4,0,0
3314,3913,96,2,4,226,6,3,0,0,0,1
4806,291,431,100,28,1619,228,0,0,0,0,0
322,6429,7,1522,75,406,2,4,2922,0,0,3
314,82,85,113,243,552,17,77,80,0,0,1
3,142,14,293,2,4,37,58,0,0,0,1
2597,1209,472,4807,219,183,0,0,0,0,0,0
3914,1061,137,1230,8,5,404,0,0,0,0,2
243,527,166,149,2,22,3315,2,64,0,0,0
3,9,281,33,2,20,1837,1620,0,0,0,1
1449,1613,221,191,932,171,634,252,0,0,0,2
942,622,380,193,3,627,476,426,0,0,0,1
95,109,83,56,99,40,199,0,0,0,0,0
24,736,192,342,573,0,0,0,0,0,0,0
130,66,23,2,20,744,2110,4808,1491,0,0,1
442,6,3316,81,2598,3,30,31,0,0,0,1
15,18,30,1367,2,4809,1368,3915,152,0,0,2
969,3317,6430,6431,7,79,441,0,0,0,0,3
5,2,252,1835,930,0,0,0,0,0,0,2
7,41,1231,4810,3802,34,901,1935,4811,0,0,3
5,1826,211,6432,53,1114,311,2,59,88,0,2
21,695,1621,2,4,6433,6,2599,0,0,0,0
537,1156,476,243,1167,6434,39,0,0,0,0,0
38,26,69,3,51,2,4,2,64,0,0,1
431,745,147,11,897,15,26,691,0,0,0,2
3,439,4812,25,25,420,760,1687,6,93,0,1
7,41,2600,1215,2923,547,1980,0,0,0,0,3
3,358,937,119,94,151,0,0,0,0,0,1
7,46,135,23,2572,263,2,0,0,0,0,3
123,242,205,74,558,6435,2601,2320,6,616,0,0
144,79,1338,108,130,2321,2322,456,0,0,0,0
2890,2602,896,37,29,2,738,541,0,0,0,0
28,11,2,4,49,2,394,1141,0,0,0,0
1271,388,7,389,459,2,4,2,64,0,0,3
76,258,757,150,585,503,1000,1806,49,1622,8,1
10,51,2,4,5,6436,2,4,336,3318,353,2
3,403,135,498,2,27,791,181,214,0,0,1
366,3860,193,43,84,826,6437,0,0,0,0,1
28,173,4813,34,1715,1115,11,1413,0,0,0,0
10,610,2323,175,159,1450,2,73,87,0,0,2
157,562,555,182,177,6438,2603,0,0,0,0,0
862,107,112,808,6439,40,199,0,0,0,0,0
43,186,2604,70,2605,1981,124,3,9,0,0,1
101,839,2606,191,492,943,123,0,0,0,0,0
105,2607,2608,4814,609,700,16,220,0,0,0,0
28,61,11,2,4,3319,1141,76,0,0,0,0
10,142,778,5,1822,120,2609,2283,0,0,0,2
23,3,9,738,541,130,432,144,0,0,0,1
2924,23,3,30,1232,2,20,620,88,861,1693,1
10,1934,2,4,71,12,175,536,1813,1168,43,1
38,26,69,375,430,138,153,6,126,0,0,1
2925,577,5,291,6440,1267,4816,161,0,0,0,2
15,18,57,160,12,1348,1116,250,0,0,0,2
102,47,1062,497,123,3,6441,0,0,0,0,1
239,471,1017,3320,4817,145,0,0,0,0,0,0
1719,125,89,122,30,731,2,20,2610,4818,0,1
14,293,915,58,2,4,6,1285,42,510,2,1
3,1982,3321,39,1605,1983,3916,196,0,0,0,1
3,371,2,59,1217,33,3322,2611,16,795,13,1
57,48,26,196,91,1838,702,13,6442,0,0,1
296,732,1508,2,4,235,229,111,175,105,365,3
730,2612,2926,35,283,12,2,4,0,0,0,0
43,466,509,4819,1233,540,2,2,0,0,0,0
4820,6443,191,901,2549,3323,3917,0,0,0,0,0
10,147,524,8,431,856,626,2927,751,827,0,2
58,35,226,11,194,2,4,3918,13,6,975,1
480,1063,3,4821,97,14,536,879,602,0,0,1
26,30,458,2,4,2,2251,32,1116,2324,0,1
94,151,12,1839,44,21,75,3,0,0,0,1
94,151,433,10,3,6444,927,429,0,0,0,1
768,6445,2,391,100,330,2,2,226,6,616,0
25,172,215,194,2,4,2,234,2,20,0,3
1623,222,36,558,3919,168,1286,365,0,0,0,3
559,1225,331,286,47,543,39,313,51,2,4,0
3,23,3287,1109,1921,0,0,0,0,0,0,1
513,478,3920,723,789,2140,0,0,0,0,0,0
5,19,116,4822,220,1234,365,52,1984,735,0,2
94,151,71,469,3921,1369,1720,842,6,126,0,1
54,3922,63,2,4,3324,6446,1699,313,0,0,0
10,61,147,12,14,394,16,412,0,0,0,0
36,280,221,102,1169,1277,0,0,0,0,0,0
52,70,3,9,2,87,3325,1985,1018,0,0,1
3,1235,2,27,99,1840,2,0,0,0,0,1
3,167,4823,292,321,6447,6448,0,0,0,0,1
10,35,12,5,1359,329,4824,1165,0,0,0,2
555,8,6449,2141,14,4672,93,986,13,0,0,1
491,4825,53,1624,16,2142,125,2281,40,154,0,0
5,19,717,933,1085,15,18,2,4,2,0,2
17,80,525,85,36,13,362,182,177,78,2602,2
275,3,367,74,2,4,364,37,186,446,339,1
51,2,477,1519,55,0,0,0,0,0,0,2
10,156,589,265,696,144,2143,24,0,0,0,1
559,374,356,147,11,179,8,625,0,0,0,0
5,19,235,33,6450,21,44,1721,0,0,0,2
7,41,86,405,202,2,4,2,666,84,2,3
28,106,201,254,2,4,141,390,2,0,0,0
3,94,244,2613,16,21,8,423,24,6,93,1
3326,1012,1451,1841,1452,39,0,0,0,0,0,0
486,6451,862,181,214,6452,125,884,26,283,0,1
1170,137,1198,2,20,153,0,0,0,0,0,0
255,447,633,356,33,16,6453,2,993,0,0,0
2614,2928,6454,2929,413,3923,0,0,0,0,0,0
345,377,329,156,618,24,2615,372,825,3327,0,2
182,177,354,421,238,1523,4826,44,1287,3924,0,0
3,9,21,796,49,1370,2,29,6,50,0,1
294,2097,2325,2144,421,97,6455,6456,332,2930,0,3
3,6,26,271,1209,6457,89,122,0,0,0,1
43,3925,2,22,2326,55,0,0,0,0,0,2
3,205,2,59,927,37,58,0,0,0,0,1
821,131,327,1202,544,6458,1018,3,0,0,0,1
298,935,782,6459,105,298,453,0,0,0,0,0
3,9,251,6460,2584,351,787,0,0,0,0,1
4827,681,1117,162,74,139,706,3,0,0,0,1
10,61,147,11,2616,352,200,76,0,0,0,0
3,116,165,58,739,6461,2,4,2145,1962,0,1
28,35,24,12,2,4,107,112,0,0,0,0
1371,412,715,1453,2,4,153,0,0,0,0,0
1625,188,2600,3275,1006,333,6462,76,3328,0,0,1
3,788,3926,1842,332,170,89,122,0,0,0,1
904,133,26,6463,6464,6,301,126,0,0,0,1
1454,66,2617,2,20,1171,4828,0,0,0,0,0
1019,3329,1148,25,149,2,22,348,0,0,0,0
3,9,150,37,42,2,4,58,51,2,4,1
43,192,2618,246,1054,1355,1172,171,0,0,0,0
10,499,142,916,2327,903,0,0,0,0,0,2
517,3927,3928,111,274,130,6,305,0,0,0,0
31,403,154,667,3929,43,0,0,0,0,0,0
38,26,2328,193,6,3,0,0,0,0,0,1
17,77,525,628,2,187,8,266,0,0,0,1
78,7,36,13,108,1524,2329,2330,6465,679,0,3
2242,46,707,3930,6466,564,0,0,0,0,0,0
3,66,2331,3330,2931,167,1626,1843,0,0,0,1
39,970,13,1220,2619,16,885,145,0,0,0,0
387,53,134,1986,2,4,90,1348,57,3331,0,0
3,9,2932,4829,26,89,122,310,535,0,0,1
98,15,18,166,11,2,4,45,213,68,0,2
3,681,218,750,113,0,0,0,0,0,0,1
126,72,323,2,612,1843,884,89,122,0,0,1
286,644,420,360,720,262,306,407,942,0,0,0
43,3,1987,40,199,37,81,0,0,0,0,1
10,35,11,28,1288,2,4,0,0,0,0,0
3,9,36,86,295,185,1289,23,44,909,6467,1
3,646,105,532,1236,2933,2146,2,64,2,0,1
4830,1096,2934,243,527,1844,48,6468,119,0,0,0
209,347,71,3332,1089,2935,6469,1012,983,0,0,2
780,31,46,1506,2332,2333,43,0,0,0,0,0
5,19,467,878,255,447,609,574,158,24,0,2
3,9,60,12,2,4,38,2,64,0,0,1
4831,60,12,2,4,25,348,481,534,0,0,0
4832,431,756,15,18,284,57,14,2620,0,0,2
3,1988,395,16,386,1372,1229,336,0,0,0,1
31,6,3,2,20,2252,1989,69,0,0,0,1
116,689,700,16,1990,5,65,217,241,6470,0,2
1032,1777,25,92,2,59,370,11,2,4,0,0
915,58,34,591,643,2,4,11,26,0,0,1
65,162,2,1511,17,80,0,0,0,0,0,2
108,53,223,2,20,3333,13,0,0,0,0,0
4833,13,57,6471,2936,1679,6,6472,0,0,0,0
1221,422,17,236,5,467,243,552,3931,0,0,2
1134,186,2,4,252,1434,453,1173,0,0,0,2
3,4697,2,27,1058,813,316,228,54,0,0,1
3932,5,478,4786,6473,55,0,0,0,0,0,2
5,575,268,2,22,44,1721,0,0,0,0,2
1455,6,49,4834,252,5,1173,494,0,0,0,2
115,91,103,624,495,37,2,716,0,0,0,0
3334,548,273,3259,1040,2621,924,0,0,0,0,2
1221,422,17,226,2147,511,6474,0,0,0,0,2
3,71,171,218,1438,6475,208,312,0,0,0,1
7,108,78,121,65,899,136,8,62,128,0,3
3,66,23,261,2,27,0,0,0,0,0,1
351,261,123,242,74,8,156,589,3335,24,0,1
145,74,347,42,4651,250,229,81,6476,6477,0,1
3,1268,3336,2,127,1722,0,0,0,0,0,1
5,141,863,29,479,6478,15,18,6,128,0,2
31,454,111,2937,526,2148,386,321,1525,129,326,1
5,797,84,869,115,3337,782,840,224,2,4,2
341,131,2884,1526,322,1504,0,0,0,0,0,0
126,110,3338,254,2,715,885,69,620,88,0,1
3,9,101,785,4789,1372,813,1217,0,0,0,1
3,106,426,538,21,2334,0,0,0,0,0,1
633,578,424,3339,6479,991,993,0,0,0,0,0
5,369,1373,396,320,1059,273,0,0,0,0,2
3,86,42,2,4,58,2,4,96,0,0,1
15,18,256,224,2,4,6480,0,0,0,0,2
438,485,2335,23,134,17,472,238,257,67,65,2
28,106,12,2,4,327,2,0,0,0,0,1
209,328,1723,647,6481,1527,1012,0,0,0,0,1
3933,13,2535,282,7,0,0,0,0,0,0,3
2622,1174,253,2623,105,1456,1020,2,20,0,0,0
4835,3934,6482,4724,100,54,0,0,0,0,0,0
438,2,8,2335,23,134,17,128,67,204,0,2
8,3,3340,2,4,14,1051,31,0,0,0,1
3,669,86,940,104,290,0,0,0,0,0,1
125,89,122,6483,3935,1093,1620,0,0,0,0,1
1991,4836,1148,25,1374,149,2,59,348,0,0,0
3,9,21,143,156,589,52,2149,6484,50,0,1
26,864,1689,13,1099,38,2324,0,0,0,0,0
329,794,46,218,368,8,0,0,0,0,0,0
144,79,3,9,130,432,825,1528,0,0,0,1
36,204,150,111,235,2,4,36,13,0,0,3
12,798,81,437,613,91,250,740,39,0,0,1
3,91,58,2,4,96,118,42,0,0,0,1
10,51,34,1347,14,1990,31,657,0,0,0,0
3,9,2150,326,128,429,917,3936,490,3341,4837,1
255,447,4838,1101,309,6,70,0,0,0,0,0
442,6,1118,4839,700,454,817,130,432,3,9,1
10,35,201,2,24,286,2,178,0,0,0,1
2938,869,48,1237,2336,367,2,127,0,0,0,0
318,115,579,2,714,45,1290,498,2,0,0,0
376,288,3937,472,272,3342,100,5,55,0,0,2
442,3,9,2939,1021,37,736,26,0,0,0,1
329,361,1992,1845,911,555,546,0,0,0,0,0
43,66,1979,1724,1238,2,603,0,0,0,0,1
101,303,380,120,56,3,4840,366,0,0,0,1
7,635,218,368,8,0,0,0,0,0,0,3
124,344,358,546,217,241,0,0,0,0,0,0
10,844,35,11,2,4,916,828,3938,0,0,1
231,4841,4842,6485,518,3245,3343,0,0,0,0,1
3,281,282,2,27,2,532,170,488,0,0,1
3,2091,69,2,6486,6487,0,0,0,0,0,1
212,13,500,149,2,22,161,153,0,0,0,0
121,82,1725,2,187,8,24,3264,3,0,0,1
3,142,21,1799,3344,3345,0,0,0,0,0,1
450,1418,256,149,2,59,370,0,0,0,0,0
10,510,200,635,11,361,749,215,1291,1529,63,2
3,9,46,307,1272,42,58,0,0,0,0,1
2147,49,1622,2,73,8,0,0,0,0,0,3
233,2624,74,2337,315,2625,5,0,0,0,0,2
37,26,271,71,381,175,2,1061,765,0,0,1
456,1846,2,22,103,16,119,419,0,0,0,0
376,288,606,1993,325,16,3346,2940,2338,55,0,2
37,42,279,13,189,2,4,2,2626,161,0,1
3,9,925,2627,380,129,69,480,239,0,0,1
1584,72,783,987,316,3939,3940,2628,0,0,0,0
1991,60,12,254,2,4,25,92,759,0,0,0
249,6488,228,984,4843,2941,6489,6,1822,0,0,0
